organism,organ,assay,dataset_title,cell_type,count
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"CD8-positive, alpha-beta memory T cell",710
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,T cell,1551
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,alpha-beta T cell,5183
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,cortical thymic epithelial cell,27
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,dendritic cell,873
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,double negative thymocyte,23049
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"double-positive, alpha-beta thymocyte",42020
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,early T lineage precursor,127
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,endothelial cell,233
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,epithelial cell of thymus,44
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,erythrocyte,295
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,fibroblast,4639
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,gamma-delta T cell,710
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,group 3 innate lymphoid cell,159
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,lymphocyte,25
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,macrophage,124
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,mast cell,60
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,medullary thymic epithelial cell,76
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,megakaryocyte,28
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,memory B cell,579
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,monocyte,123
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,naive B cell,675
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,natural killer cell,448
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,plasma cell,64
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,plasmacytoid dendritic cell,584
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,precursor B cell,173
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,progenitor cell,89
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,regulatory T cell,2821
Homo sapiens,thymus,10x 3' v2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,vascular associated smooth muscle cell,510
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),B-1 B cell,197
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),B-2 B cell,62
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",740
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),Langerhans cell,9
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),T cell,1262
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),cell of skeletal muscle,2
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),chondrocyte,154
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),common dendritic progenitor,4
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),common myeloid progenitor,31
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),dendritic cell,650
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),double negative thymocyte,15938
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),"double-positive, alpha-beta thymocyte",18922
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),early lymphoid progenitor,80
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),endothelial cell,234
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),enteroendocrine cell,6
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),epithelial cell,13
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),epithelial cell of nephron,1
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),erythrocyte,241
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),eurydendroid cell,26
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),fibroblast,6038
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),fraction A pre-pro B cell,46
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),glial cell,368
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),granulocyte,24
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),granulocyte monocyte progenitor cell,29
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),group 2 innate lymphoid cell,10
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),group 3 innate lymphoid cell,129
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),hematopoietic multipotent progenitor cell,2
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),hematopoietic stem cell,15
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),immature B cell,13
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),innate lymphoid cell,8
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),interstitial cell of Cajal,2
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),keratinocyte,225
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),large pre-B-II cell,21
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),late pro-B cell,34
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),macrophage,597
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),mast cell,40
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),mature B cell,32
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),megakaryocyte,22
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),megakaryocyte-erythroid progenitor cell,18
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),monocyte,249
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),myelocyte,3
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),myofibroblast cell,556
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),"naive thymus-derived CD4-positive, alpha-beta T cell",2132
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),"naive thymus-derived CD8-positive, alpha-beta T cell",1705
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),natural killer cell,205
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),neuron,276
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),neutrophil,3
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),osteoclast,1
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),plasma cell,7
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),plasmacytoid dendritic cell,93
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),pre-conventional dendritic cell,2
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),pro-B cell,51
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),promonocyte,42
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),promyelocyte,8
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),regulatory T cell,1548
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),skeletal muscle satellite cell,171
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),small pre-B-II cell,26
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),smooth muscle cell,20
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),stromal cell,55
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),unknown,1232
Homo sapiens,thymus,10x 3' v2,Full dataset of single-cell RNA-seq profiles from 9 developmental tissues across gestation (4-17 pcw),vascular associated smooth muscle cell,468
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),B-1 B cell,197
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),B-2 B cell,62
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",740
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),Langerhans cell,9
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),T cell,1262
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),common dendritic progenitor,4
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),common myeloid progenitor,31
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),dendritic cell,650
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),double negative thymocyte,15938
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),"double-positive, alpha-beta thymocyte",18922
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),early lymphoid progenitor,80
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),erythrocyte,241
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),fibroblast,95
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),fraction A pre-pro B cell,46
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),granulocyte,24
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),granulocyte monocyte progenitor cell,29
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),group 2 innate lymphoid cell,10
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),group 3 innate lymphoid cell,129
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),hematopoietic multipotent progenitor cell,2
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),hematopoietic stem cell,15
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),immature B cell,13
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),innate lymphoid cell,8
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),large pre-B-II cell,21
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),late pro-B cell,34
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),macrophage,597
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),mast cell,40
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),mature B cell,32
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),megakaryocyte,22
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),megakaryocyte-erythroid progenitor cell,18
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),monocyte,249
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),myelocyte,3
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),"naive thymus-derived CD4-positive, alpha-beta T cell",2132
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),"naive thymus-derived CD8-positive, alpha-beta T cell",1705
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),natural killer cell,205
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),neutrophil,3
Homo sapiens,thymus,10x 3' v2,HSC/immune cells (all hematopoietic-derived cells),osteoclast,1
