organism,tissue_general,tissue,assay,dataset_id,collection_id,dataset_title,collection_doi,cell_type,count
Homo sapiens,spleen,spleen,10x 5' v2,3f766409-fcd6-4553-99e8-259bc24a6be6,cc431242-35ea-41e1-a100-41e0dec2665b,Immune aging project - b cell subset,10.1038/s41590-025-02241-4,precursor B cell,6
Homo sapiens,lymph node,thoracic lymph node,10x 5' v2,3f766409-fcd6-4553-99e8-259bc24a6be6,cc431242-35ea-41e1-a100-41e0dec2665b,Immune aging project - b cell subset,10.1038/s41590-025-02241-4,B cell,235
Homo sapiens,lymph node,thoracic lymph node,10x 5' v2,3f766409-fcd6-4553-99e8-259bc24a6be6,cc431242-35ea-41e1-a100-41e0dec2665b,Immune aging project - b cell subset,10.1038/s41590-025-02241-4,germinal center B cell,307
Homo sapiens,lymph node,thoracic lymph node,10x 5' v2,3f766409-fcd6-4553-99e8-259bc24a6be6,cc431242-35ea-41e1-a100-41e0dec2665b,Immune aging project - b cell subset,10.1038/s41590-025-02241-4,memory B cell,38977
Homo sapiens,lymph node,thoracic lymph node,10x 5' v2,3f766409-fcd6-4553-99e8-259bc24a6be6,cc431242-35ea-41e1-a100-41e0dec2665b,Immune aging project - b cell subset,10.1038/s41590-025-02241-4,naive B cell,26874
Homo sapiens,lymph node,thoracic lymph node,10x 5' v2,3f766409-fcd6-4553-99e8-259bc24a6be6,cc431242-35ea-41e1-a100-41e0dec2665b,Immune aging project - b cell subset,10.1038/s41590-025-02241-4,plasma cell,1282
Homo sapiens,lymph node,thoracic lymph node,10x 5' v2,3f766409-fcd6-4553-99e8-259bc24a6be6,cc431242-35ea-41e1-a100-41e0dec2665b,Immune aging project - b cell subset,10.1038/s41590-025-02241-4,plasmablast,2581
Homo sapiens,lymph node,thoracic lymph node,10x 5' v2,3f766409-fcd6-4553-99e8-259bc24a6be6,cc431242-35ea-41e1-a100-41e0dec2665b,Immune aging project - b cell subset,10.1038/s41590-025-02241-4,precursor B cell,6
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,"CD14-low, CD16-positive monocyte",15743
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,CD14-positive monocyte,36130
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,"CD16-negative, CD56-bright natural killer cell, human",7006
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,"CD4-positive, alpha-beta T cell",773
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,"CD4-positive, alpha-beta cytotoxic T cell",17993
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,"CD8-positive, alpha-beta T cell",305
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,"central memory CD4-positive, alpha-beta T cell",289000
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,"central memory CD8-positive, alpha-beta T cell",16409
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,conventional dendritic cell,4570
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,dendritic cell,181
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,double negative thymocyte,1824
Homo sapiens,blood,blood,10x 3' v2,3faad104-2ab8-4434-816d-474d8d2641db,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,"effector memory CD4-positive, alpha-beta T cell",31261
